Unnamed: 0,company,name,color,type,ratings,people_review,offer_price,real_price,offer,battery_hours,fast_charging,ENC,ANC,calculated_discount,amount_saved,value_score,feature__score,feature_count
911,Karimotech,Ear pod with Wireless Charging Case WS-4000 ...,White, True Wireless,4.0,405147,499,4499,42% off,,False,False,False,88.90864636585908,4000,355.63458546343634,,0
912,Tunifi,Earbuds T-2 PRO with ASAP Charge Bluetooth Heads...,Black, True Wireless,4.1,17,1999,3499,86% off,,False,False,False,42.869391254644185,1500,175.76450414404115,,0
913,realme,Buds Air 3 Neo with up to 30 hours Playback & Fa...,Galaxy White, True Wireless,3.9,127,1099,7999,68% off,,False,False,False,86.26078259782473,6900,336.4170521315164,,0
914,Boult,"Audio Truebuds with 30H Battery, IPX7 Waterproof,...",Grey, True Wireless,3.9,60877,1399,4499,59% off,30,False,False,False,68.90420093354078,3100,268.72638364080905,,0
915,truke,"Buds Pro with ANC, 48 Hours Playtime, Quad-Mic EN...",Black, True Wireless,4.0,49704,1199,2990,39% off,48,False,False,True,59.89966555183946,1791,239.59866220735785,,1
916,zevin's,BT-Max Wireless Bluetooth Smart Neckband with V...,Green, In the Ear,4.2,13,699,1999,65% off,,False,False,False,65.03251625812906,1300,273.1365682841421,,0
917,byer,"Sound Cross 35 hours playtime, ENC, fast Charging,...",Grey, In the Ear,3.9,27254,499,1499,66% off,,True,True,False,66.711140760507,1000,260.17344896597734,,2
918,WeCool,Moonwalk Mini in ear bluetooth Earbuds with 16 h...,Black  Yellow, True Wireless,3.7,3128,1199,3999,70% off,,False,False,False,70.01750437609402,2800,259.0647661915479,,0
919,Aroma,NB137 Nexon 16 Hours* Playtime Deep Bass True Wir...,White  Silver, True Wireless,4.1,15839,1499,4999,70% off,16,False,False,False,70.01400280056012,3500,287.05741148229646,,0
920,Fire-Boltt,Fire Pods Ninja G201 Earbuds TWS IWP HD Call...,Pink, True Wireless,3.7,744,645,5999,89% off,,False,False,False,89.24820803467244,5354,330.21836972828805,,0
921,Boult,"Audio X60 ANC (30dB), Quad Mic ENC, 30 Hrs Batter...",Black, True Wireless,3.6,6182,546,1999,72% off,30,False,True,True,72.68634317158579,1453,261.6708354177089,,2
922,BRICKFIRE,M28 TWS EARBUDS Bluetooth Headset,Black, In the Ear,4.1,8448,2299,3990,42% off,,False,False,False,42.38095238095238,1691,173.76190476190473,,0
923,Aroma,NB140 Captain 24 Hours* Playtime | Deep Bass | Ma...,Dark Blue, True Wireless,3.7,71,949,4999,81% off,24,False,False,False,81.01620324064814,4050,299.7599519903981,,0
924,OPPO,Enco Air 2 With 13.4 dynamic driver Bluetooth Head...,Blue, True Wireless,3.5,386,499,2999,83% off,,False,True,False,83.36112037345782,2500,291.76392130710235,,1
925,UPOZA,Earbuds M29 Pro ENC Technology Bluetooth Headset,Black, True Wireless,4.0,20048,699,1999,65% off,,False,True,False,65.03251625812906,1300,260.13006503251626,,1
926,FPX,"Lunar In Ear Wireless Neckband, 15Hrs Playtime, Swe...",Black, In the Ear,3.8,75,989,1999,50% off,15,False,False,False,50.52526263131566,1010,191.9959979989995,,0
927,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Blue, In the Ear,4.0,405147,699,3499,80% off,,False,False,False,80.02286367533581,2800,320.09145470134325,,0
928,Hitage,NBT-3591+ 72 Hours Music Time Wireless Neckband ...,Black, In the Ear,4.0,4,1619,5999,73% off,72,False,False,False,73.01216869478246,4380,292.04867477912984,,0
929,Boult,"Audio Curve with BoomX Rich Bass, Flexi-band, Mag...",Red  Black  Grey, In the Ear,4.1,111172,999,5499,81% off,,False,False,False,81.83306055646482,4500,335.5155482815057,,0
930,D1Y3,"Z-1,Badshah - 100 Hours Playtime Bluetooth Neckban...",Multicolor, In the Ear,3.7,8896,389,999,61% off,100,False,False,False,61.06106106106106,610,225.92592592592592,,0
931,Boult,"Audio AirBass Y1 TWS Earbuds, 40H Playtime, Fast ...",Black, True Wireless,4.3,15,499,999,50% off,40,True,False,False,50.050050050050054,500,215.2152152152152,,1
932,BULLSTORM,Latest Version B11 Neckband Bluetooth Neckban...,Black, In the Ear,4.0,3242,499,899,44% off,,False,False,False,44.493882091212456,400,177.97552836484982,,0
933,SYARA,JKK_30F_S6 Bluetooth Headset for all Smart phones...,Black, In the Ear,3.7,147072,546,1999,72% off,,False,False,False,72.68634317158579,1453,268.93946973486743,,0
934,Gadget,Master Presents you super sound quality unstoppa...,Yellow, In the Ear,4.3,15,499,4999,90% off,,False,False,False,90.01800360072014,4500,387.07741548309656,,0
935,Aroma,NB140 Evolve 24 Hours* Playtime | Deep Bass | Mad...,Black, True Wireless,3.5,191,999,3000,66% off,24,False,False,False,66.7,2001,233.45000000000002,,0
936,Tunifi,M28 Gaming Monster Earbuds with ASAP Charge Blue...,Black, True Wireless,3.6,358,495,1999,75% off,,False,False,False,75.23761880940471,1504,270.85542771385695,,0
937,FUR,"JADEN AirJams Gamex Pro with ENC HD+ Calling, Deep ...",Black, True Wireless,4.2,14276,899,5999,85% off,,False,True,False,85.01416902817137,5100,357.05950991831975,,1
938,Kabeer,enterprises L21 Earbuds/Air-pod/ buds 5.0 Blueto...,Black, True Wireless,3.8,321,424,2699,84% off,,False,False,False,84.29047795479806,2275,320.3038162282326,,0
939,Boult,"Audio Gearpods with 32H Playtime, Fast Charging, ...",White, True Wireless,3.9,38,449,999,55% off,32,True,False,False,55.05505505505506,550,214.71471471471472,,1
940,FINGER,THREE Premium TWS I12 Twins touch sensor Bluetoo...,White, True Wireless,3.7,96,799,2599,69% off,,False,False,False,69.25740669488265,1800,256.2524047710658,,0
941,v,chip Air Tune (Buds) True wireless Bluetooth headset ...,White, True Wireless,4.0,20048,1299,4999,74% off,,False,False,False,74.01480296059212,3700,296.0592118423685,,0
942,PTron,"Basspods P81 TWS Earbuds, 32H Playtime, Deep Bass...",White, In the Ear,3.5,1776,1099,1499,26% off,32,False,False,False,26.684456304202804,400,93.39559706470982,,0
943,Boult,"Audio Z40 with Zen ENC Mic, 60H Battery Life, Low...",Blue, In the Ear,4.1,2992,1499,4000,62% off,60,False,True,False,62.525,2501,256.35249999999996,,1
944,Intex,MUSIQUE Flexi Bluetooth Headset,Black, In the Ear,3.3,10,1040,2199,52% off,,False,False,False,52.70577535243292,1159,173.92905866302863,,0
945,Zaap,AQUA GEAR Bluetooth without Mic Headset,Black, In the Ear,4.0,11,699,1999,65% off,,False,False,False,65.03251625812906,1300,260.13006503251626,,0
946,Landmark,"PLAY2.0, 50 Hours Playtime, IPX4 Water Resista...",Grey, In the Ear,3.5,515,378,1998,81% off,50,False,False,False,81.08108108108108,1620,283.7837837837838,,0
947,Boult,"Audio YCharge with Pro+ Calling Mic, Full Charge ...",Black, In the Ear,4.2,124994,389,738,47% off,,False,False,False,47.289972899729,349,198.61788617886182,,0
